SKU,name,URL to product,price,Retail Price,URL to image,URL to thumbnail image,Commission,Category,Subcategory,Description,SearchTerms,Status,MerchantID,Custom 1,Custom 2,Custom 3,Custom 4,Custom 5,StoreID,Manufacturer,PartNumber,MerchantCategory,MerchantSubCategory,ShortDescription,ISBN,UPC,CrossSell,MerchantGroup,MerchantSubgroup,CompatibleWith,CompareTo,QuantityDiscount,Bestseller,AddToCartURL,ReviewsRSSURL,Option1,Option2,Option3,Option4,Option5,ReservedForFutureUse1,ReservedForFutureUse2,ReservedForFutureUse3,ReservedForFutureUse4,ReservedForFutureUse5,ReservedForFutureUse6,ReservedForFutureUse7,ReservedForFutureUse8,ReservedForFutureUse9
AKE30005,Wood Handle Button and Zipper Aid,http://www.wrightstuff.biz/buandziaid.html,5.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/buandziaid.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/buandziaid.jpg,,12,183,The Button and Zipper Aid has a specially formed stainless steel wire loop that is inserted through the clothing eyelet and hooks over the button to allow it to be pulled back through the eyelet. Wooden handle is 5/8 inch x 7 3/4 inch long. Button and Zipper Aid Features: Wooden handle. Stainless steel wire loop. Button and Zipper Aid Specifications: Length- 5/8 inch x 7 3/4 in.,,instock,942,,,,,,1,"The Wright Stuff, Inc.",873704000917,Getting Ready,Adaptive Dressing Aids,Economy button and zipper aid,,873704000917,,Buttoning and Zipping Aids,,,,,,,,,,,,,,,,,,,,,
ADM1068,Carry-All Walker Pouch with Pockets,http://www.wrightstuff.biz/capowipo.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/capowipo.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/capowipo.jpg,,12,183,"Universal Carry-All Pouch with Pockets features multiple handy storage compartments. Washable navy denim fabric. Hook and loop closures secures walker bag to walker, wheelchair or bedrail. Bottom ties prevent bag from swinging when used as a walker bag. Large front opening pocket with 3 smaller attached pockets. Reinforced bottom and sides. Carry-All Pouch with Pockets measures 9 1/2 x 13 inches x 1 inch wide overall. Large front opening pocket measures 8 x 13 inches. Three attached front pockets: one large pocket measures 6 x 6 inches, two smaller pockets measure 2 1/2 x 6 inches. Carry-All Pouch with Pockets Features: Multiple handy storage compartments. Washable navy denim fabric. Hook and loop closures. Bottom ties prevent bag from swinging. Large front opening pocket. 3 smaller attached pockets. Carry-All Pouch with Pockets Specifications: 9 1/2 x 13 inches x 1 inch wide overall. Large front pocket- 8 x 13 inches. One large pocket-6 x 6 inches. Two smaller pockets- 2 1/2 x 6 inches.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",41298010685,On The Move,Walker Accessories,Multiple handy storage compartments.,,,,"Walker Bags, Totes, Packs and Pouches",,,,,,,,,,,,,,,,,,,,,
CDCB612,Wheelchair Cane Carrier,http://www.wrightstuff.biz/canecarrier.html,24.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/canecarrier.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/canecarrier.jpg,,12,183,The Cane Carrier allows you to store your straight cane on the back of your wheelchair or scooter. No more laying it across your lap! Constructed of high quality water resistant fabric. Made in U.S.A. Specify carrier for chairs with or without push handles. Cane holder for scooter style seats has harness straps that go over the back of the seat. Cane holder for wheelchairs with push handles has straps that hook over the push handles. Cane Carrier Features: High quality water resistant fabric. Holds cane on the back of wheelchair or scooter.,,instock,942,,,,,,1,"The Wright Stuff, Inc.",,On The Move,Wheelchair Accessories,Keeps cane close within reach on back of wheel chair.,,,,,,,,,,,,,,,,,,,,,,,,,
ASP6630,Body Care Long Handle Hair Washer,http://www.wrightstuff.biz/bocalohahawa.html,11.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/bocalohahawa.gif,http://feeds2.yourstorewizards.com/1931/images/100x500/bocalohahawa.gif,,12,183,"Our prize-winning range of ergonomically designed body care products are all carefully balanced to provide maximum power with minimal effort and strain on hands, arms and shoulders. Each product has a unique shape that makes reaching even easier. The handles are oval and have a rough surface so as to provide a secure grip. Body Care Long Handle Hair Washer is used instead of the fingers to apply shampoo and massage the scalp. The shaft and handle are of the same design as the body washer, making it easier for the user to reach the head without putting strain on the hands, shoulders or arms.The Hair Washer is ergonomically designed to reach the entire scalp during shampooing. Nodules massage hair clean. The handle is constructed from lightweight polypropylene - weighs only 4 oz. It's the ideal hygienic aid for people with limited grasp or upper extremity range of motion. 14 1/2 inches long. Body Care Long Handle Hair Washer Features: Replaces fingers when shampooing. Provides the extra length to reach the head without putting strain on the hands, shoulders or arms. Nodules massage hair clean. Body Care Long Handle Hair Washer Specifications: Length- 14 1/2 inches. Weight- 4 oz.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",7320450124556,Getting Ready,"Body Care Long Handle Hair, Body and Back Scrubbers",Shampoo and massage your hair with ease,,,,,,,,,,,,,,,,,,,,,,,,,
CMI317,Bedside Beverage Holder,http://www.wrightstuff.biz/bebeho.html,34.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/bebeho.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/bebeho.jpg,,12,183,"This 11 inch long flexible Bedside Beverage Holder clamps onto bed rails from 3/4 inch up to 1 inch in diameter to hold glasses, cups, cans, or bottles. Arm is easily adjustable for versatile positioning. Bedside Beverage Holder Features: Holds glasses, cups, cans, or bottles. Adjustable arm. Bedside Beverage Holder Specifications: Length - 11 inches. Clamps on rails from 3/4 inch to 1 inch in diameter.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",745760002,In the Kitchen,"Cups, Glasses and Straws",Clamps onto bed rails for easy access to drinks.,,,,Cup and Glass Holders,,,,,,,,,,,,,,,,,,,,,
AST417,Bed Caddie,http://www.wrightstuff.biz/bedcaddie.html,22.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/bedcaddie.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/bedcaddie.jpg,,12,183,The Bed Caddie enables people with general weakness or decreased back strength to pull themselves up to a sitting position in bed using the 3 tiered ladder system. This unique device has cushioned grip handles and is made of durable nylon. The Bed Caddie ergonomic buckle design allows for easy attachment to the bed and accommodates most metal framed and wood framed beds. Bed Caddie Features: 5 inch cushioned grip handles. Ergonomic buckle design. Easy attachment to the bed. 3 tiered ladder system. Bed Caddie Specifications: Accommodates most metal framed and wood framed beds. Weight Capacity: 300 lbs. Strap Length: Adjustable 48 ? 84 inches. Length between handles: 12 inches. Easy Assembly (No Tools Required) Loop the lower BedCaddie strap around the bed frame. Snap the easy connect buckle into place. Adjust the strap length so that the first handle lies at waist level when lying in bed.,,instock,942,,,,,,1,"The Wright Stuff, Inc.",897564020854,On The Move,"Bed, Chair and Couch Standing Aids",Sitting up in the bed just got easier!,,897564020854,,,,,,,,,,,,,,,,,,,,,,,
AEZ450,32 inch Folding EZ Reacher with SAF-T-Lok,http://www.wrightstuff.biz/32infoezrewi.html,21.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/32infoezrewi.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/32infoezrewi.jpg,,12,183,"32 inch Folding EZ Reacher with SAF-T-Lok with round silicone tips provide a powerful and secure grip with delicate sensitivity. Constructed of lightweight aluminum with a steel spring mechanism for heavy-duty use. The handle is comfortable to hold and has an easy-to-operate pistol grip full finger trigger. EZ Reachers will handle objects of different shapes and sizes up to 5 lbs. The jaws open to 4.5 inches wide. The 32 inch Folding EZ Reacher with SAF-T-Lok has an on/off lever locking mechanism to hold the jaws securely around the item being retrieved. A flip of the thumb releases the lock. 32 inch Folding EZ Reacher with SAF-T-Lok Features: Reacher FOLDS in half for easy storage, also very mobile. Stainless steel fingers will not rust. Constructed of lightweight aluminum. Round silicone tips. Easy-to-operate pistol grip full finger trigger. Automatic locking mechanism. 32 inch Folding EZ Reacher with SAF-T-Lok Specifications: Jaws open to 4.5 inches wide. Holds objects up to 5 lbs. Length 32 inches extended, 16.5 inches folded. Satin finish aluminum is lightweight (10.5oz) and strong","32 inch folding ez reacher with saf t lok, ez folding reacher, arcmate folding ez reacher, for the disabled, handicapped, elderly, seniors, physically impaired",instock,942,,,,,,1,"The Wright Stuff, Inc.",111194,Around the House,Reaching Aids,Reacher FOLDS in half for easy storage.,,,,EZ Reachers,,,,,,,,,,,,,,,,,,,,,
CDCB3311,Down-in-Front Underseat Bag,http://www.wrightstuff.biz/dounbag.html,18.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/dounbag.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/dounbag.jpg,,12,183,"The Down-in-Front Underseat Bag is a single pocket bag that mounts around the framework of your wheelchair. This under seat pouch can be removed quickly with quick release buckles. It is a great bag for wheelchairs with no arm rests for storing items under your wheelchair seat. Constructed of high quality, water-resistant fabric. Made in U.S.A. Measures 11 inches wide x 6 inches long x 3 inches deep. Down-in-Front Underseat Bag Features: Single pocket bag. High quality, water-resistant fabric. Down-in-Front Underseat Bag Specifications: Length - 11 inches. width - 6 inches. Depth - 3 inches.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111435,On The Move,Wheelchair Accessories,Mounts under the seat of a wheelchair for easy access.,,,,"Wheelchair Backpacks, Totes, Packs, Bags & Pouches",,,,,,,,,,,,,,,,,,,,,
AEZ500,42 inch EZ Reacher with SAF-T-Lok,http://www.wrightstuff.biz/42inezrewisa.html,21.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/42inezrewisa.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/42inezrewisa.jpg,,12,183,The 42 inch EZ Reacher with SAF-T-Lok with round silicone tips provides a powerful and secure grip with delicate sensitivity. Constructed of lightweight aluminum with a stainless steel spring mechanism for heavy-duty use. The handle is comfortable to hold and has an easy-to-operate pistol grip full finger trigger. EZ Reachers will handle objects of different shapes and sizes up to 5 lbs. The jaws open to 4.5 inches wide. The locking model has an on/off lever locking mechanism to hold the jaws securely around the item being retrieved. A flip of the thumb releases the lock. Optional wrist support provides added arm support for people with limited strength. 42 inch EZ Reacher with SAF-T-Lok Features: Round silicone tips. Constructed of lightweight aluminum. Has a stainless steel spring mechanism for heavy-duty use. Handle is comfortable to hold. Easy-to-operate pistol grip full finger trigger. Provides a powerful and secure grip. 42 inch EZ Reacher with SAF-T-Lok Specifications: Holds up to 5 lbs. Jaws open to 4.5 inches wide. 42 inch model with lock weighs 12 oz.,,instock,942,,,,,,1,"The Wright Stuff, Inc.",111195,Around the House,Reaching Aids,Safety lock feature to securely hold objects!,,,,EZ Reachers,,,,,,,,,,,,,,,,,,,,,
NC38336,Dr. Joseph's Footbrush Kit,http://www.wrightstuff.biz/drjofokit.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/drjofokit.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/drjofokit.jpg,,12,183,"Dr. Joseph's Footbrush Kit is a great tool for people with limited bending. 25 inch long handle with 3 1/4 inch soft, nylon-bristled scrub brush attached. Wedge-tipped sponge measures 1 x 2 1/2 inches for cleaning between toes. Two sponges are included. Replacement sponges are available separately in a package of three. Dr. Joseph's Footbrush Kit Features: Wedge-tipped sponge. Long handle. Two included sponges. Scrub brush is attached. Dr. Joseph's Footbrush Kit Specifications: Handle length- 25 in.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",NC38336,Getting Ready,Long Handle Bath Sponges and Bath Brushes,Great for people with limited bending,,,,,,,,,,,,,,,,,,,,,,,,,
ATC35015,Drinking Straw Holder,http://www.wrightstuff.biz/drstho.html,14.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/drstho.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/drstho.jpg,,12,183,Drinking Straw Holder clips on to the lip of glasses and cups. Straw angle can be adjusted by use of different holes. Accepts all straw sizes. Stainless steel spring clamp and holder. Eliminates the need to hold the straw. Drinking Straw Holder Features: Stainless steel. Clamps on edge of glass. Drinking Straw Holder Specifications: Holds large diameter straws.,,instock,942,,,,,,1,"The Wright Stuff, Inc.",111334,In the Kitchen,"Cups, Glasses and Straws",Holds straws at any angle.,,,,Adaptive Drinking Straws,Drinking Straw Holders,,,,,,,,,,,,,,,,,,,,
ADM8258,Hands Free Card Holders,http://www.wrightstuff.biz/4carholwitla.html,7.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/4carholwitla.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/4carholwitla.jpg,,12,183,Hands Free Card Holders are designed to be free standing on tabletop or to fit comfortably in your hand. Blue plastic Hands Free Card Holders hold up to 15 cards securely. (Playing cards not included). Hands Free Card Holders Features: Will securely hold up to 15 cards. Cards slide in and out easily. Hands Free Card Holders Specifications: Package of 2.,,instock,942,,,,,,1,"The Wright Stuff, Inc.",17874896738,Around the House,Playing Cards and Card Holders,Holds playing cards in a natural position.,,,,Playing Card Holders,,,,,,,,,,,,,,,,,,,,,
NC282021,Dycem Bottle Opener,http://www.wrightstuff.biz/dyboop.html,6.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/dyboop.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/dyboop.jpg,,12,183,"Dycem Bottle Opener is made of non-slip Dycem material. Dome shaped and soft, this device provides a powerful grip allowing individuals with decreased strength and function to easily open pill bottles and other screw-top bottles. Can be used with the fingers or by pressing down on the top of the lid with the palm of the hand and turning. If a Dycem Non-Slip Mat is placed under the bottle, users can open bottles with one hand. Dycem Bottle Opener Features: Made of non-slip material. Provides a powerful grip. Opens pill bottles and other screw-top bottles. Dycem Bottle Opener Specifications: Will open bottle lids up to 1.6 inches in diameter. Color choices - Blue.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111780,In the Kitchen,Kitchen Openers,Opens pill bottles and medicine bottles too!,,,,,,,,,,,,,,,,,,,,,,,,,
CKE80127,54 inch Rainbow Gait Belt,http://www.wrightstuff.biz/54inrabe.html,11.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/54inrabe.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/54inrabe.jpg,,12,183,"Use this 54 inch Rainbow Belt to provide assistance for individuals when walking, standing, or sitting. The 2 inch wide cotton belt features a metal buckle with teeth for secure closing and easy adjusting. Machine washable. 54 inch Rainbow Belt Features: Made from cotton. Metal buckle has teeth. Holds securely around the patient. Adjusts easily. 54 inch Rainbow Belt Specifications: 2 inches wide. Machine washable.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",873704002829,On The Move,"Slings, Gait and Transfer Belts",,,873704002829,,Economy Gait and Transfer Belts - Rainbow Stripe,,,,,,,,,,,,,,,,,,,,,
